"player_id","team_id","birth_date","country","height","weight","position","seasons_in_nba","jersey_num"
"203200","1610612742","1989-04-05 00:00:00","USA","6-6",180,"Forward-Guard","10","0"
"203210","1610612744","1990-06-21 00:00:00","USA","6-9",227,"Forward-Center","9","1"
"203263","1610612755","1990-07-14 00:00:00","USA","6-7",205,"Forward","4","21"
"203268","1610612751","1988-12-27 00:00:00","Mexico","6-3",189,"Guard","4","12"
"203317","1610612745","1988-08-30 00:00:00","Germany","6-11",255,"Center-Forward","2","14"
"203382","1610612765","1986-12-09 00:00:00","Australia","6-10",260,"Center-Forward","10","46"
"203458","1610612758","1993-06-16 00:00:00","Ukraine","7-2",250,"Center","10","25"
"203462","1610612756","1994-08-17 00:00:00","USA","6-5",205,"Guard","5","10"
"203463","1610612757","1993-02-11 00:00:00","USA","6-3",195,"Guard","10","23"
"203464","1610612759","1991-04-30 00:00:00","USA","6-4",200,"Guard","1","3"
"203467","1610612739","1990-08-17 00:00:00","USA","6-6",201,"Guard-Forward","2","30"
"203469","1610612748","1992-10-05 00:00:00","USA","6-11",240,"Forward-Center","10","44"
"203471","1610612747","1993-09-15 00:00:00","Germany","6-1",172,"Guard","10","17"
"203473","1610612755","1989-08-12 00:00:00","USA","6-10",245,"Center","10","14"
"203476","1610612759","1990-01-18 00:00:00","Senegal","6-10",248,"Center","10","41"
"203479","1610612763","1991-07-21 00:00:00","USA","6-5",191,"Guard","3","22"
"203480","1610612740","1990-04-28 00:00:00","USA","6-8",215,"Forward","1","31"
"203482","1610612762","1991-04-19 00:00:00","Canada","6-11",240,"Forward-Center","10","41"
"203484","1610612743","1993-02-18 00:00:00","USA","6-5",204,"Guard","10","5"
"203486","1610612746","1990-03-05 00:00:00","USA","7-0",254,"Forward-Center","10","44"
"203487","1610612753","1991-10-10 00:00:00","USA","6-5",190,"Guard","9","11"
"203488","1610612764","1991-07-01 00:00:00","USA","6-11",240,"Forward-Center","10","57"
"203490","1610612761","1993-06-03 00:00:00","USA","6-8",198,"Forward","10","32"
"203491","1610612765","1990-10-24 00:00:00","USA","6-0",185,"Guard","1","34"
"203493","1610612742","1991-03-16 00:00:00","USA","6-6",205,"Guard-Forward","10","25"
"203495","1610612742","1992-09-10 00:00:00","USA","6-7",195,"Guard","2","11"
"203496","1610612746","1990-12-14 00:00:00","USA","6-7",209,"Forward","10","23"
"203497","1610612750","1992-06-26 00:00:00","France","7-1",258,"Center","10","27"
"203499","1610612751","1992-10-02 00:00:00","USA","5-11",175,"Guard","4","8"
"203500","1610612763","1993-07-20 00:00:00","New Zealand","6-11",265,"Center","10","4"
"203501","1610612742","1992-03-16 00:00:00","USA","6-5",205,"Guard-Forward","10","11"
"203503","1610612740","1991-11-10 00:00:00","USA","6-6",213,"Guard","10","21"
"203504","1610612742","1992-11-12 00:00:00","USA","6-0",185,"Guard","10","3"
"203506","1610612748","1992-05-04 00:00:00","USA","6-3",213,"Guard","10","4"
"203507","1610612749","1994-12-06 00:00:00","Greece","7-0",243,"Forward","10","34"
"203508","1610612751","1993-10-26 00:00:00","Russia","6-7",208,"Guard-Forward","4","10"
"203513","1610612741","1990-10-26 00:00:00","Finland","6-10",230,"Forward","1","33"
"203521","1610612758","1990-09-08 00:00:00","Australia","6-3",200,"Guard","9","8"
"203526","1610612739","1992-05-19 00:00:00","Brazil","6-2",180,"Guard","8","19"
"203527","1610612747","1991-04-09 00:00:00","USA","6-11",230,"Forward","5","30"
"203530","1610612743","1991-09-30 00:00:00","France","6-11",260,"Center","5","77"
"203540","1610612765","1987-11-27 00:00:00","Italy","6-8",215,"Forward","2","70"
"203543","1610612738","1988-05-05 00:00:00","Brazil","6-11",260,"Center","2","38"
"203544","1610612737","1982-07-29 00:00:00","Macedonia","6-11",260,"Forward-Center","2","6"
"203546","1610612744","1991-03-07 00:00:00","USA","6-3",175,"Guard","7","2"
"203552","1610612751","1990-08-23 00:00:00","USA","6-1",185,"Guard","9","30"
"203564","1610612763","1989-05-24 00:00:00","USA","6-1",195,"Guard","3","24"
"203569","1610612738","1990-02-14 00:00:00","USA","6-5",225,"Guard","3","52"
"203580","1610612755","1990-03-05 00:00:00","USA","6-2",180,"Guard","2","1"
"203584","1610612756","1991-07-15 00:00:00","USA","6-4",200,"Guard","8","30"
"203585","1610612765","1991-07-29 00:00:00","USA","6-4",205,"Guard","7","17"
"203613","1610612759","1989-09-14 00:00:00","USA","6-6",195,"Forward","5","14"
"203648","1610612749","1992-07-18 00:00:00","Greece","6-7",219,"Forward","5","43"
"203687","1610612765","1991-08-14 00:00:00","USA","6-5",210,"Guard","2","38"
"203798","1610612766","1992-12-24 00:00:00","USA","6-6",230,"Forward-Guard","3","19"
"203895","1610612764","1991-03-28 00:00:00","USA","6-5",179,"Guard","5","52"
"203897","1610612741","1995-03-10 00:00:00","USA","6-5",200,"Guard","9","8"
"203898","1610612747","1994-08-24 00:00:00","Canada","6-3",194,"Guard","4","10"
"203900","1610612751","1992-01-29 00:00:00","USA","6-3",190,"Guard","4","26"
"203901","1610612756","1994-02-22 00:00:00","USA","6-3",195,"Guard","9","2"
"203902","1610612760","1992-11-01 00:00:00","USA","6-3",190,"Guard","2","6"
"203903","1610612762","1992-06-07 00:00:00","USA","6-5",194,"Guard","9","0"
"203906","1610612753","1992-09-21 00:00:00","USA","6-6",200,"Forward","3","11"
"203909","1610612745","1993-02-09 00:00:00","USA","6-6",205,"Guard-Forward","4","14"
"203910","1610612745","1992-12-22 00:00:00","USA","6-3",202,"Guard","2","3"
"203912","1610612746","1990-12-30 00:00:00","USA","6-5",195,"Guard","4","23"
"203913","1610612747","1992-12-18 00:00:00","USA","6-5",214,"Guard","2","15"
"203914","1610612753","1994-09-14 00:00:00","USA","6-4",210,"Guard","9","14"
"203915","1610612751","1993-04-06 00:00:00","USA","6-5",215,"Guard","9","26"
"203918","1610612746","1992-10-20 00:00:00","USA","6-8",208,"Guard-Forward","9","22"
"203919","1610612763","1994-07-08 00:00:00","USA","6-5",209,"Guard","3","3"
"203920","1610612759","1992-09-28 00:00:00","Canada","6-8",233,"Center","6","24"
"203921","1610612752","1991-04-17 00:00:00","USA","6-8",210,"Forward","3","11"
"203925","1610612751","1991-09-06 00:00:00","USA","6-6",220,"Guard-Forward","9","12"
"203926","1610612759","1992-01-03 00:00:00","USA","6-6",225,"Forward","9","17"
"203930","1610612751","1990-01-06 00:00:00","USA","6-4",212,"Guard","4","0"
"203932","1610612743","1995-09-16 00:00:00","USA","6-8",235,"Forward","9","50"
"203933","1610612756","1993-09-05 00:00:00","USA","6-8",220,"Forward","8","21"
"203935","1610612763","1994-03-06 00:00:00","USA","6-4",220,"Guard","9","36"
"203937","1610612750","1993-09-20 00:00:00","USA","6-9",230,"Forward-Guard","9","5"
"203952","1610612744","1995-02-23 00:00:00","Canada","6-7",197,"Forward","9","22"
"203954","1610612755","1994-03-16 00:00:00","Cameroon","7-0",280,"Center-Forward","7","21"
"203955","1610612762","1992-08-11 00:00:00","USA","6-1",165,"Guard","3","8"
"203956","1610612760","1992-06-06 00:00:00","USA","6-10",255,"Forward","3","33"
"203957","1610612762","1995-07-13 00:00:00","Australia","6-5",214,"Guard","7","5"
"203960","1610612755","1993-03-20 00:00:00","USA","6-7",214,"Forward","7","14"
"203961","1610612765","1991-12-24 00:00:00","USA","6-10",238,"Forward-Center","5","15"
"203962","1610612760","1991-12-19 00:00:00","USA","6-7",230,"Guard","4","34"
"203963","1610612754","1991-03-27 00:00:00","USA","6-11",250,"Forward-Center","3","42"
"203967","1610612760","1994-04-08 00:00:00","Croatia","6-10",225,"Forward-Center","6","9"
"203991","1610612737","1994-05-18 00:00:00","Switzerland","6-10",256,"Center","9","15"
"203994","1610612757","1994-08-23 00:00:00","Bosnia and Herzegovina","7-0",290,"Center","9","27"
"203996","1610612749","1995-05-20 00:00:00","France","6-8",246,"Forward","2","17"
"203999","1610612743","1995-02-19 00:00:00","Serbia","6-11",284,"Center","8","15"
"204001","1610612738","1995-08-02 00:00:00","Latvia","7-3",240,"Forward-Center","7","6"
"204002","1610612737","1992-03-22 00:00:00","Cabo Verde","7-3",265,"Center","3","40"
"204014","1610612754","1986-06-17 00:00:00","Croatia","6-10",228,"Forward","4","3"
"204022","1610612762","1991-04-12 00:00:00","USA","6-10",274,"Center-Forward","2","45"
"204028","1610612747","1991-11-22 00:00:00","USA","6-9",250,"Forward-Center","5","28"
"204037","1610612752","1990-09-21 00:00:00","USA","6-10",225,"Forward","3","21"
"204060","1610612749","1987-10-02 00:00:00","Australia","6-9",220,"Forward-Guard","9","7"
"204065","1610612762","1991-06-24 00:00:00","USA","5-11",165,"Guard","3","5"
"204098","1610612763","1992-06-01 00:00:00","USA","6-4",173,"Guard","2","0"
"204456","1610612754","1992-03-25 00:00:00","USA","6-1",190,"Guard","8","9"
"600001","1610612744","1941-07-25 00:00:00","USA","6-11",225,"Center","14","42"
"600003","1610612738","1928-08-09 00:00:00","USA","6-1",175,"Guard","14","14"
"600009","1610612752","1958-06-12 00:00:00","USA","6-2",175,"Guard","12","2"
"600010","1610612751","1952-03-28 00:00:00","USA","6-10",220,"Center","8","44"
"600011","1610612756","1947-03-22 00:00:00","USA","6-7",210,"Forward","6","16"
"600012","1610612747","1924-06-18 00:00:00","USA","6-10",245,"Center","7","99"
"600013","1610612744","1944-03-28 00:00:00","USA","6-7",205,"Forward","10","24"
"600014","1610612741","1948-09-21 00:00:00","USA","7-2",240,"Center","12","53"
"600015","1610612758","1938-11-24 00:00:00","USA","6-5",205,"Guard","14","14"
"600016","1610612758","1933-06-17 00:00:00","USA","6-7",232,"Forward","3","12"
"1626122","1610612763","1973-12-12 00:00:00",NULL,"6-8",245,"Forward","1","40"
"1626143","1610612755","1995-12-15 00:00:00","USA","6-10",270,"Center-Forward","7","13"
"1626145","1610612764","1996-05-10 00:00:00","USA","6-2",196,"Guard","8","21"
"1626146","1610612757","1995-11-16 00:00:00","USA","6-8",240,"Forward","2","34"
"1626148","1610612747","1992-10-10 00:00:00","USA","6-7",224,"Forward-Guard","4","3"
"1626149","1610612755","1994-01-26 00:00:00","USA","6-7",240,"Forward-Center","8","5"
"1626151","1610612766","1994-10-28 00:00:00","USA","6-6",210,"Guard","3","9"
"1626153","1610612764","1992-04-26 00:00:00","USA","6-5",185,"Guard","8","55"
"1626154","1610612738","1993-10-24 00:00:00","USA","6-5",185,"Guard","5","28"
"1626156","1610612747","1996-02-23 00:00:00","USA","6-4",193,"Guard","8","1"
"1626157","1610612750","1995-11-15 00:00:00","USA","7-0",248,"Center-Forward","8","32"
"1626158","1610612758","1993-10-15 00:00:00","USA","6-8",235,"Forward","8","22"
"1626159","1610612757","1996-03-26 00:00:00","USA","6-6",222,"Forward-Guard","8","26"
"1626161","1610612745","1993-08-18 00:00:00","USA","7-0",240,"Center","7","0"
"1626162","1610612766","1995-12-09 00:00:00","USA","6-6",203,"Forward-Guard","8","12"
"1626163","1610612745","1993-04-04 00:00:00","USA","7-0",240,"Forward-Center","8","33"
"1626164","1610612756","1996-10-30 00:00:00","USA","6-5",206,"Guard","8","1"
"1626166","1610612756","1994-08-08 00:00:00","USA","6-1",183,"Guard","8","15"
"1626167","1610612754","1996-03-24 00:00:00","USA","6-11",250,"Center-Forward","8","33"
"1626171","1610612749","1995-02-10 00:00:00","USA","6-11",250,"Forward","8","9"
"1626172","1610612744","1996-02-06 00:00:00","USA","6-9",222,"Forward","8","5"
"1626174","1610612742","1995-09-27 00:00:00","USA","6-9",214,"Forward","7","35"
"1626175","1610612738","1994-07-09 00:00:00","USA","6-8",235,"Center-Forward","4","25"
"1626176","1610612754","1991-12-01 00:00:00","USA","6-9",250,"Forward","3","25"
"1626177","1610612760","1995-09-22 00:00:00","USA","7-0",255,"Center","1","44"
"1626179","1610612766","1994-03-17 00:00:00","USA","6-1",190,"Guard","8","3"
"1626181","1610612746","1993-05-25 00:00:00","USA","6-4",215,"Guard","8","24"
"1626185","1610612763","1994-05-24 00:00:00","USA","6-10",239,"Forward","5","2"
"1626187","1610612745","1994-03-08 00:00:00","USA","6-3",200,"Guard","2","21"
"1626191","1610612751","1995-02-05 00:00:00","USA","6-9",215,"Forward","4","1"
"1626192","1610612749","1993-01-06 00:00:00","USA","6-5",209,"Guard","8","24"
"1626195","1610612740","1994-05-27 00:00:00","Spain","6-11",250,"Center-Forward","7","9"
"1626196","1610612748","1993-09-15 00:00:00","USA","6-6",200,"Guard","8","2"
"1626199","1610612765","1993-04-13 00:00:00","USA","6-6",220,"Guard","4","24"
"1626202","1610612754","1992-06-27 00:00:00","USA","6-2",185,"Guard","3","3"
"1626203","1610612766","1993-10-28 00:00:00","USA","6-5",219,"Guard-Forward","5","2"
"1626204","1610612740","1993-01-01 00:00:00","USA","6-8",245,"Forward-Center","8","22"
"1626209","1610612753","1995-02-25 00:00:00","Croatia","6-8",220,"Forward-Guard","6","44"
"1626210","1610612756","1993-01-28 00:00:00","USA","6-8",265,"Forward-Center","5","15"
"1626220","1610612751","1993-06-05 00:00:00","USA","6-6",226,"Forward","6","0"
"1626224","1610612739","1995-04-08 00:00:00","Turkey","6-7",230,"Forward","6","16"
"1626245","1610612741","1992-07-07 00:00:00","Brazil","6-11",270,"Forward-Center","7","6"
"1626246","1610612745","1988-08-15 00:00:00","Serbia","7-4",290,"Center","8","51"
"1626251","1610612758","1991-12-04 00:00:00","Croatia","6-9",220,"Forward","2","26"
"1626253","1610612743","1992-07-23 00:00:00","France","6-7",210,"Guard-Forward","4","66"
"1626254","1610612752","1992-06-18 00:00:00","Senegal","6-9",200,"Forward","2","2"
"1626259","1610612761","1993-03-06 00:00:00","USA","6-7",210,"Guard-Forward","4","13"
"1626780","1610612742","1987-11-08 00:00:00","USA","6-2",185,"Guard","4","3"
"1627098","1610612737","1989-03-11 00:00:00","USA","6-3",190,"Guard","2","5"
"1627215","1610612741","1992-07-26 00:00:00","USA","6-3",180,"Guard","3","25"
"1627362","1610612745","1992-12-29 00:00:00","USA","6-2",165,"Guard","4","3"
"1627395","1610612763","1991-12-18 00:00:00","USA","6-8",209,"Forward-Guard","2","4"
"1627732","1610612751","1996-07-20 00:00:00","Australia","6-10",240,"Guard-Forward","5","10"
"1627734","1610612758","1996-05-03 00:00:00","Lithuania","7-1",240,"Forward-Center","7","10"
"1627736","1610612747","1996-11-26 00:00:00","USA","6-4",187,"Guard","7","5"
"1627737","1610612742","1997-07-02 00:00:00","USA","6-9",240,"Forward","7","35"
"1627739","1610612762","1994-03-18 00:00:00","USA","6-3",205,"Guard","7","11"
"1627741","1610612754","1992-12-17 00:00:00","Bahamas","6-4",220,"Guard","7","24"
"1627742","1610612740","1997-09-02 00:00:00","USA","6-8",190,"Forward","7","14"
"1627745","1610612762","1995-06-30 00:00:00","USA","6-11",245,"Center","7","15"
"1627746","1610612758","1996-03-18 00:00:00","Haiti","6-10",235,"Forward-Center","5","7"
"1627747","1610612739","1994-08-25 00:00:00","USA","6-6",205,"Guard","7","3"
"1627749","1610612737","1996-09-19 00:00:00","USA","6-5",180,"Guard","6","5"
"1627750","1610612743","1997-02-23 00:00:00","Canada","6-4",215,"Guard","6","27"
"1627751","1610612761","1995-10-15 00:00:00","Austria","7-1",245,"Center","7","19"
"1627754","1610612746","1997-02-10 00:00:00","USA","6-11",255,"Center","2","0"
"1627757","1610612753","1996-09-09 00:00:00","USA","7-0",240,"Center","2","33"
"1627759","1610612738","1996-10-24 00:00:00","USA","6-6",223,"Guard-Forward","7","7"
"1627770","1610612739","1995-03-29 00:00:00","USA","5-9",176,"Guard","3","22"
"1627771","1610612765","1992-06-05 00:00:00","USA","6-7",200,"Guard-Forward","2","9"
"1627774","1610612750","1994-03-07 00:00:00","USA","6-8",209,"Forward","7","10"
"1627777","1610612755","1993-06-17 00:00:00","USA","6-7",230,"Forward","7","20"
"1627778","1610612745","1996-11-01 00:00:00","USA","6-10",245,"Center","3","21"
"1627779","1610612766","1993-09-11 00:00:00","USA","6-0",164,"Guard","2","4"
"1627780","1610612744","1992-12-01 00:00:00","USA","6-2",195,"Guard","7","8"
"1627783","1610612761","1994-04-02 00:00:00","Cameroon","6-8",230,"Forward","7","43"
"1627784","1610612742","1993-05-19 00:00:00","USA","6-9",220,"Forward","3","7"
"1627785","1610612751","1995-03-08 00:00:00","USA","6-4",213,"Guard","3","12"
"1627786","1610612763","1994-12-30 00:00:00","USA","6-7",218,"Forward","4","19"
"1627788","1610612755","1997-07-24 00:00:00","Turkey","6-7",202,"Guard-Forward","6","30"
"1627789","1610612737","1995-05-09 00:00:00","France","6-7",215,"Guard-Forward","7","7"
"1627790","1610612739","1997-01-04 00:00:00","Croatia","6-10",266,"Center","4","41"
"1627812","1610612758","1993-05-09 00:00:00","USA","6-0",178,"Guard","6","11"
"1627814","1610612756","1992-10-21 00:00:00","USA","6-5",210,"Guard-Forward","6","10"
"1627815","1610612764","1992-12-21 00:00:00","USA","6-6",200,"Guard-Forward","2","9"
"1627816","1610612754","1993-09-06 00:00:00","USA","6-9",235,"Forward","4","22"
"1627821","1610612751","1993-08-19 00:00:00","USA","6-9",202,"Forward","1","0"
"1627824","1610612738","1995-12-17 00:00:00","France","6-8",260,"Forward","3","30"
"1627826","1610612746","1997-03-18 00:00:00","Croatia","7-0",240,"Center","7","40"
"1627834","1610612758","1997-07-03 00:00:00","Greece","7-1",240,"Center","2","19"
"1627835","1610612741","1994-02-18 00:00:00","Germany","6-8",226,"Forward","2","16"
"1627848","1610612755","1993-01-29 00:00:00","USA","6-9",255,"Forward","2","36"
"1627849","1610612764","1993-12-15 00:00:00","USA","6-11",245,"Forward","2","32"
"1627850","1610612752","1992-07-14 00:00:00","USA","7-0",250,"Center","2","40"
"1627856","1610612759","1993-08-05 00:00:00","USA","6-10",240,"Forward-Center","2","10"
"1627858","1610612742","1991-10-03 00:00:00","USA","6-6",210,"Guard","2","8"
"1627863","1610612755","1993-06-07 00:00:00","USA","6-6",220,"Forward-Guard","7","25"
"1627868","1610612753","1993-05-17 00:00:00","Argentina","6-6",203,"Guard-Forward","2","29"
"1627875","1610612750","1994-03-28 00:00:00","USA","6-5",226,"Guard","3","13"
"1627884","1610612741","1997-02-15 00:00:00","USA","6-6",210,"Forward","7","5"
"1627885","1610612747","1993-10-06 00:00:00","USA","6-4",195,"Guard","7","0"
"1627936","1610612741","1994-02-28 00:00:00","USA","6-5",186,"Guard","6","6"
"1627982","1610612756","1993-09-09 00:00:00","USA","6-0",180,"Guard","3","5"
"1627988","1610612763","1992-12-23 00:00:00","USA","6-6",210,"Forward","2","4"
"1628070","1610612761","1993-07-27 00:00:00","USA","6-4",210,"Guard","2","8"
"1628221","1610612754","1993-08-02 00:00:00","USA","6-3",190,"Guard","2","32"
"1628249","1610612751","1992-04-27 00:00:00","Australia","6-6",225,"Forward-Guard","2","55"
"1628365","1610612753","1998-05-29 00:00:00","USA","6-4",209,"Guard","6","20"
"1628366","1610612741","1997-10-27 00:00:00","USA","6-6",190,"Guard","5","2"
"1628367","1610612758","1997-02-10 00:00:00","USA","6-8",207,"Guard-Forward","6","55"
"1628368","1610612758","1997-12-20 00:00:00","USA","6-3",185,"Guard","6","5"
"1628369","1610612738","1998-03-03 00:00:00","USA","6-8",210,"Forward-Guard","6","0"
"1628370","1610612758","1998-02-04 00:00:00","USA","6-3",200,"Guard","6","0"
"1628371","1610612753","1997-10-03 00:00:00","USA","6-10",230,"Forward","4","1"
"1628372","1610612766","1997-11-25 00:00:00","USA","6-2",205,"Guard","6","8"
"1628373","1610612742","1998-07-28 00:00:00","France","6-4",200,"Guard","6","21"
"1628374","1610612762","1997-05-22 00:00:00","Finland","7-0",240,"Forward-Center","6","23"
"1628378","1610612739","1996-09-07 00:00:00","USA","6-1",215,"Guard","6","45"
"1628379","1610612763","1996-06-24 00:00:00","USA","6-5",206,"Guard","6","10"
"1628380","1610612759","1997-11-19 00:00:00","USA","6-11",250,"Forward-Center","5","23"
"1628381","1610612737","1997-09-23 00:00:00","USA","6-9",226,"Forward-Center","6","20"
"1628384","1610612761","1997-07-17 00:00:00","United Kingdom","6-7",232,"Forward","6","3"
"1628385","1610612758","1998-04-22 00:00:00","USA","6-11",240,"Forward-Center","4","4"
"1628386","1610612739","1998-04-21 00:00:00","USA","6-9",243,"Center","6","31"
"1628388","1610612754","1997-04-30 00:00:00","USA","6-10",222,"Forward","5","18"
"1628389","1610612748","1997-07-18 00:00:00","USA","6-9",255,"Center-Forward","6","13"
"1628392","1610612752","1998-05-05 00:00:00","Germany","7-0",250,"Center-Forward","5","55"
"1628398","1610612764","1995-07-24 00:00:00","USA","6-9",221,"Forward","6","33"
"1628399","1610612743","1996-04-09 00:00:00","USA","6-10",225,"Forward","3","20"
"1628401","1610612738","1994-07-02 00:00:00","USA","6-4",190,"Guard","6","9"
"1628403","1610612757","1997-04-18 00:00:00","USA","6-9",260,"Forward","4","50"
"1628405","1610612746","1995-05-04 00:00:00","USA","6-8",230,"Forward","4","15"
"1628407","1610612753","1995-08-30 00:00:00","USA","6-6",221,"Guard-Forward","5","8"
"1628408","1610612758","1996-10-25 00:00:00","USA","6-6",205,"Guard-Forward","6","35"
"1628409","1610612756","1995-04-13 00:00:00","USA","6-9",235,"Forward","1","25"
"1628410","1610612751","1995-12-31 00:00:00","USA","6-4",196,"Guard","5","4"
"1628414","1610612746","1994-11-15 00:00:00","USA","6-4",215,"Guard","5","15"
"1628415","1610612763","1996-01-22 00:00:00","Canada","6-6",225,"Guard-Forward","6","24"
"1628417","1610612739","1993-09-16 00:00:00","USA","6-8",220,"Forward","2","4"
"1628418","1610612748","1997-07-31 00:00:00","USA","6-10",248,"Center-Forward","6","13"
"1628420","1610612764","1995-06-27 00:00:00","USA","6-2",183,"Guard","6","22"
"1628421","1610612764","1995-03-07 00:00:00","USA","6-8",200,"Forward","3","7"
"1628427","1610612743","1997-04-10 00:00:00","Slovenia","6-8",236,"Forward","4","31"
"1628429","1610612740","1994-07-01 00:00:00","USA","6-5",196,"Guard","2","4"
"1628430","1610612762","1994-09-16 00:00:00","USA","6-2",190,"Guard","2","0"
"1628439","1610612752","1994-07-24 00:00:00","USA","6-9",230,"Forward","3","4"
"1628444","1610612738","1994-07-03 00:00:00","USA","6-6",198,"Guard","2","26"
"1628449","1610612761","1993-01-11 00:00:00","Saint Lucia","6-9",200,"Forward-Center","6","25"
"1628455","1610612756","1990-08-18 00:00:00","USA","6-1",175,"Guard","3","55"
"1628463","1610612737","1994-02-09 00:00:00","USA","6-9",238,"Forward","3","34"
"1628464","1610612754","1992-04-04 00:00:00","Germany","6-8",245,"Forward-Center","6","27"
"1628467","1610612742","1992-01-29 00:00:00","Germany","6-10",240,"Forward","6","42"
"1628469","1610612741","1996-10-04 00:00:00","USA","6-4",192,"Guard","3","9"
"1628470","1610612756","1990-12-19 00:00:00","USA","6-7",221,"Forward","6","0"
"1628493","1610612766","1992-10-08 00:00:00","Australia","6-10",230,"Forward-Center","1","9"
"1628495","1610612751","1993-10-31 00:00:00","USA","6-4",180,"Guard","2","14"
"1628500","1610612754","1995-05-13 00:00:00","USA","6-8",220,"Forward","2","26"
"1628502","1610612758","1994-12-16 00:00:00","USA","6-7",254,"Forward","1","40"
"1628503","1610612753","1993-01-12 00:00:00","USA","6-7",213,"Guard","2","0"
"1628505","1610612753","1995-11-29 00:00:00","USA","6-4",210,"Guard","2","3"
"1628510","1610612737","1993-06-16 00:00:00","USA","6-7",210,"Forward","2","4"
"1628513","1610612762","1993-08-03 00:00:00","Canada","6-3",218,"Guard","4","15"
"1628571","1610612762","1993-12-20 00:00:00","USA","6-8",225,"Forward","1","21"
"1628578","1610612754","1994-02-11 00:00:00","USA","6-10",230,"Center","2","37"
"1628656","1610612752","1994-10-16 00:00:00","USA","6-6",215,"Guard-Forward","2","3"
"1628935","1610612745","1986-05-06 00:00:00","USA","6-3",183,"Guard","1","5"
"1628959","1610612741","1997-10-29 00:00:00","USA","6-5",225,"Guard","2","20"
"1628960","1610612749","1995-10-08 00:00:00","USA","6-4",198,"Guard","5","12"
"1628961","1610612747","1997-11-20 00:00:00","Greece","6-10",200,"Forward","4","37"
"1628962","1610612762","1999-09-17 00:00:00","Nigeria","6-11",270,"Center-Forward","3","20"
"1628963","1610612765","1999-03-14 00:00:00","USA","6-10",235,"Forward","5","35"
"1628969","1610612751","1996-08-30 00:00:00","USA","6-6",209,"Guard-Forward","5","1"
"1628970","1610612766","1998-03-21 00:00:00","USA","6-7",225,"Forward","4","0"
"1628971","1610612743","1996-08-15 00:00:00","USA","6-4",202,"Guard-Forward","5","11"
"1628972","1610612747","1999-07-28 00:00:00","USA","6-7",215,"Guard-Forward","5","7"
"1628973","1610612752","1996-08-31 00:00:00","USA","6-2",190,"Guard","5","11"
"1628975","1610612749","1995-09-14 00:00:00","USA","6-1",200,"Guard","5","5"
"1628976","1610612753","1999-04-16 00:00:00","USA","6-10",270,"Center-Forward","5","34"
"1628977","1610612765","1998-07-31 00:00:00","USA","6-5",202,"Guard","5","6"
"1628978","1610612744","1997-01-31 00:00:00","USA","6-4",203,"Guard","5","0"
"1628979","1610612749","1998-08-03 00:00:00","USA","6-2",189,"Guard","2","0"
"1628980","1610612744","1997-06-18 00:00:00","USA","6-4",210,"Guard-Forward","3","12"
"1628981","1610612737","1998-08-15 00:00:00","Angola","6-10",240,"Forward-Center","4","0"
"1628982","1610612760","1996-08-30 00:00:00","USA","6-5",215,"Guard-Forward","4","6"
"1628983","1610612760","1998-07-12 00:00:00","Canada","6-6",195,"Guard","5","2"
"1628984","1610612759","1995-02-22 00:00:00","USA","6-1",195,"Guard","5","4"
"1628987","1610612760","1996-07-09 00:00:00","USA","6-9",230,"Forward","2","15"
"1628988","1610612737","1996-09-30 00:00:00","USA","6-0",185,"Guard","5","3"
"1628991","1610612763","1999-09-15 00:00:00","USA","6-10",242,"Forward-Center","5","13"
"1628995","1610612757","1999-08-11 00:00:00","USA","6-7",215,"Forward","5","11"
"1628997","1610612748","1995-09-28 00:00:00","USA","6-5",205,"Forward","4","16"
"1628998","1610612766","1995-09-28 00:00:00","USA","6-6",205,"Forward","4","11"
"1628999","1610612748","1996-08-14 00:00:00","USA","6-8",240,"Forward","2","0"
"1629001","1610612755","1998-05-28 00:00:00","USA","6-2",200,"Guard","5","8"
"1629002","1610612758","1997-03-22 00:00:00","USA","6-9",225,"Forward-Center","5","7"
"1629003","1610612755","1996-09-26 00:00:00","USA","6-5",205,"Guard-Forward","5","18"
"1629004","1610612766","1997-06-10 00:00:00","Ukraine","6-7",205,"Guard-Forward","5","17"
"1629006","1610612756","1998-09-01 00:00:00","Nigeria","6-4",213,"Guard","5","2"
"1629007","1610612763","1999-11-15 00:00:00","USA","6-11",240,"Center-Forward","2","4"
"1629011","1610612752","1998-04-01 00:00:00","USA","7-0",240,"Center-Forward","5","23"
"1629013","1610612764","1997-03-13 00:00:00","USA","6-4",190,"Guard","5","14"
"1629014","1610612757","1999-06-08 00:00:00","USA","6-3",181,"Guard","5","1"
"1629015","1610612755","1999-06-04 00:00:00","USA","6-3",205,"Guard","3","5"
"1629016","1610612744","1997-07-21 00:00:00","USA","6-8",245,"Forward","3","14"
"1629020","1610612747","1999-04-03 00:00:00","USA","6-8",214,"Forward","5","2"
"1629022","1610612747","1998-12-14 00:00:00","USA","6-4",204,"Guard-Forward","5","4"
"1629027","1610612737","1998-09-19 00:00:00","USA","6-1",164,"Guard","5","11"
"1629028","1610612756","1998-07-23 00:00:00","Bahamas","7-0",250,"Center","5","22"
"1629029","1610612742","1999-02-28 00:00:00","Slovenia","6-7",230,"Forward-Guard","5","77"
"1629033","1610612742","1995-11-05 00:00:00","USA","6-7",212,"Guard-Forward","5","1"
"1629035","1610612765","1998-03-12 00:00:00","USA","5-11",200,"Guard","4","4"
